uniqueID,genus,species,det_by,sex,date_determined,taxonomy_note,,,,,,,
1843,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1844,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
1845,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1846,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1847,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
1848,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
1849,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1850,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1851,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1852,Bombus,bimaculatus,SL,F,12ii2021,,,,,,,,
1853,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1854,Lasioglossum,,,,,,,,,,,,
1855,Peponapis,pruinosa,SL + CA,F,9ii2021,,,,,,,,
1856,Peponapis,pruinosa,SL + CA,F,9ii2021,,,,,,,,
1857,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1858,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1859,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1860,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1861,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
1862,Lasioglossum,,,,,,,,,,,,
1863,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1864,Peponapis,pruinosa,SL + CA,F,9ii2021,,,,,,,,
1865,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1866,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1867,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1868,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1869,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1870,Megachile,relativa,CA,F,9xii2021,,,,,,,,
1871,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1872,Ceratina,,,,,,,,,,,,
1873,Hoplitis,producta,CA,F,25viii2021,,,,,,,,
1874,Ceratina,,,,,,,,,,,,
1875,Ceratina,,,,,,,,,,,,
1876,Lasioglossum,,,,,,,,,,,,
1877,Ceratina,,,,,,,,,,,,
1878,Ceratina,,,,,,,,,,,,
1879,Ceratina,,,,,,,,,,,,
1880,Ceratina,,,,,,,,,,,,
1881,Lasioglossum,,,,,,,,,,,,
1882,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1883,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1884,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1885,Ceratina,,,,,,,,,,,,
1886,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1887,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1888,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1889,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1890,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1891,Ceratina,,,,,,,,,,,,
1892,Megachile,brevis,CA,F,9xii2021,,,,,,,,
1893,Lasioglossum,,,,,,,,,,,,
1894,Megachile,rotundata,CA,M,9xii2021,,,,,,,,
1895,Ceratina,,,,,,,,,,,,
1896,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
1897,Lasioglossum,,,,,,,,,,,,
1898,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1899,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1900,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1901,Lasioglossum,,,,,,,,,,,,
1902,Ceratina,,,,,,,,,,,,
1903,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1904,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1905,Bombus,bimaculatus,SL,F,12ii2021,,,,,,,,
1906,Ceratina,,,,,,,,,,,,
1907,Ceratina,,,,,,,,,,,,
1908,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1909,Ceratina,,,,,,,,,,,,
1910,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1911,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1912,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1913,Lasioglossum,,,,,,,,,,,,
1914,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1915,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1916,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1917,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1918,Heriades,leavitti,CA,F,23iii2021,,,,,,,,
1919,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1920,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1921,Bombus,bimaculatus,SL,F,12ii2021,,,,,,,,
1922,Lasioglossum,,,,,,,,,,,,
1923,Lasioglossum,,,,,,,,,,,,
1924,Lasioglossum,,,,,,,,,,,,
1925,Lasioglossum,,,,,,,,,,,,
1926,Lasioglossum,,,,,,,,,,,,
1927,Lasioglossum,,,,,,,,,,,,
1928,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1929,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1930,Halictus,confusus,CA,F,23ii2021,,,,,,,,
1931,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1932,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1933,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1934,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1935,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1936,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1937,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
1938,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1939,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1940,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1941,Colletes,simulans,CA + EN,F,11xi2021,,,,,,,,
1942,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1943,Bombus,ternarius,SL,F,12ii2021,,,,,,,,
1944,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1945,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1946,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1947,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1948,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1949,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1950,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1951,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1952,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1953,Bombus,?,,,,,,,,,,,
1954,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1955,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1956,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1957,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1958,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1959,Peponapis,pruinosa,SL + CA,F,9ii2021,,,,,,,,
1960,Peponapis,pruinosa,SL + CA,F,9ii2021,,,,,,,,
1961,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1962,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
1963,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1964,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1965,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1966,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1967,Bombus,vagans,SL,F,12ii2021,,,,,,,,
1968,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1969,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1970,Lasioglossum,,,,,,,,,,,,
1971,Lasioglossum,,,,,,,,,,,,
1972,Heriades,carinata,CA,F,23iii2021,,,,,,,,
1973,Hoplitis,producta,CA,F,25viii2021,,,,,,,,
1974,Lasioglossum,,,,,,,,,,,,
1975,Lasioglossum,,,,,,,,,,,,
1976,Bombus,ternarius,SL + CA,F,23ii2021,,,,,,,,
1977,Hylaeus,,,,,,,,,,,,
1978,,,,,,speciman missing,,,,,,,
1979,Lasioglossum,,,,,,,,,,,,
1980,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1981,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
1982,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
1983,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1984,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1985,Bombus,impatiens ,SL,F,23ii2021,,,,,,,,
1986,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1987,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
1988,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1989,Peponapis,pruinosa,SL + CA,F,23ii2021,,,,,,,,
1990,Augochloropsis,metaliica,CA,F,23ii2021,,,,,,,,
1991,Lasioglossum,,,,,,,,,,,,
1992,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
1993,Heriades,carinata,CA,F,23iii2021,,,,,,,,
1994,Perdita,octomaculata,CA,F,16iii2021,,,,,,,,
1995,Ceratina,,,,,,,,,,,,
1996,Ceratina,,,,,,,,,,,,
1997,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
1998,Heriades,carinata,CA,F,23iii2021,,,,,,,,
1999,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2000,Ceratina,,,,,,,,,,,,
2001,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2002,Colletes,simulans,CA + EN,F,11xi2021,,,,,,,,
2003,Bombus,rufocinctus,SL,F,18ii2021,,,,,,,,
2004,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2005,Lasioglossum,,,,,,,,,,,,
2006,Halictus,confusus,CA,F,23ii2021,,,,,,,,
2007,Halictus,ligatus,CA,F,15iii2021,,,,,,,,
2008,Lasioglossum,,,,,,,,,,,,
2009,Halictus,confusus,CA,F,23ii2021,,,,,,,,
2010,Bombus,vagans,SL,F,23ii2021,,,,,,,,
2011,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
2012,Megachile,relativa,CA,F,9xii2021,,,,,,,,
2013,Lasioglossum,,,,,,,,,,,,
2014,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
2015,Ceratina,,,,,,,,,,,,
2016,Andrena,miserabalis,JF,F,xi2021,,,,,,,,
2017,Andrena,cressonii,JF,F,xi2021,,,,,,,,
2018,Sawfly,,,,,,,,,,,,
2019,Lasioglossum,,,,,,,,,,,,
2020,Lasioglossum,,,,,,,,,,,,
2021,,,,,,missing,,,,,,,
2022,Lasioglossum,,,,,,,,,,,,
2023,Lasioglossum,,,,,,,,,,,,
2024,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2025,Lasioglossum,,,,,,,,,,,,
2026,Lasioglossum,,,,,,,,,,,,
2027,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2028,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2029,Lasioglossum,,,,,,,,,,,,
2030,Lasioglossum,,,,,,,,,,,,
2031,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2032,Halictus,confusus,CA,F,23ii2021,,,,,,,,
2033,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2034,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2035,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2036,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2037,Bombus,rufocinctus,SL,F,23ii2021,,,,,,,,
2038,Agapostemon,virescens,,F,,,,,,,,,
2039,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2040,Agapostemon,virescens,,F,,,,,,,,,
2041,Agapostemon,virescens,,F,,,,,,,,,
2042,Lasioglossum,,,,,,,,,,,,
2043,Lasioglossum,,,,,,,,,,,,
2044,Lasioglossum,,,,,,,,,,,,
2045,Lasioglossum,,,,,,,,,,,,
2046,Lasioglossum,,,,,,,,,,,,
2047,Lasioglossum,,,,,,,,,,,,
2048,Lasioglossum,,,,,,,,,,,,
2049,Augochlorella,aurata,CA,F,23ii2021,,,,,,,,
2050,Andrena,hippotes_seeTN,,F,xi2021,?,,,,,,,
2051,Lasioglossum,,,,,,,,,,,,
2052,Lasioglossum,,,,,,,,,,,,
2053,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2054,Andrena,imitatrix,JF,F,xi2021,2x stylopized,,,,,,,
2055,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2056,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2057,Bombus,bimaculatus,SL,F,23ii2021,,,,,,,,
2058,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2059,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2060,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2061,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2062,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2063,Lasioglossum,,,,,,,,,,,,
2064,Lasioglossum,,,,,,,,,,,,
2065,Lasioglossum,,,,,,,,,,,,
2066,Lasioglossum,,,,,,,,,,,,
2067,Lasioglossum,,,,,,,,,,,,
2068,Hoplitis,pilosifrons? /producta,CA,F,25viii2021,,,,,,,,
2069,Andrena,spiraeana,JF,f,xi2021,,,,,,,,
2070,Heriades,carinata,CA,F,23iii2021,,,,,,,,
2071,Heriades,carinata,CA,F,23iii2021,,,,,,,,
2072,Bombus ,terricola,SL,F,23ii2021,,,,,,,,
2073,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2074,Bombus ,impatiens,SL,F,23ii2021,,,,,,,,
2075,Bombus,vagans,SL,F,23ii2021,,,,,,,,
2076,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2077,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2078,Bombus,vagans,SL,F,23ii2021,,,,,,,,
2079,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
2080,Ceratina,,CA,M,,,,,,,,,
2081,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
2082,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
2083,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2084,Andrena,hirticinta,JF,F,xi2021,,,,,,,,
2085,Andrena,hirticinta,JF,F,xi2021,,,,,,,,
2086,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2087,Bombus,impatiens,SL,F,23ii2021,,,,,,,,
2088,Andrena,hirticinta,JF,F,xi2021,,,,,,,,
2089,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2090,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2091,Colletes,nudus,CA + EN,F,11xi2021,,,,,,,,
2092,Lasioglossum,,,,,,,,,,,,
2093,Lasioglossum,,,,,,,,,,,,
2094,Lasioglossum,,,,,,,,,,,,
2095,Lasioglossum,,,,,,,,,,,,
2096,Ceratina,,,,,,,,,,,,
2097,Ceratina,,,,,,,,,,,,
2098,Augochlora,pura,SL,F,,,,,,,,,
2099,Ceratina,,,,,,,,,,,,
2100,Ceratina,,,,,,,,,,,,
2101,Ceratina,,,,,,,,,,,,
2102,Lasioglossum,,,,,,,,,,,,
2103,Ceratina,,,,,,,,,,,,
2104,Lasioglossum,,,,,,,,,,,,
2105,Agapostemon,virescens,SL,F,,,,,,,,,
2106,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2107,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2108,Andrena,,,M,xi2021,,,,,,,,
2109,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2110,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2111,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2112,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2113,Andrena,carlini,JF,F,xi2021,,,,,,,,
2114,Lasioglossum,,,,,,,,,,,,
2115,Lasioglossum,,,,,,,,,,,,
2116,Lasioglossum,,,,,,,,,,,,
2117,Lasioglossum,,,,,,,,,,,,
2118,Lasioglossum,,,,,,,,,,,,
2119,Lasioglossum,,,,,,,,,,,,
2120,Lasioglossum,,,,,,,,,,,,
2121,Lasioglossum,,,,,,,,,,,,
2122,Heriades,variolosa,CA,F,23iii2021,,,,,,,,
2123,Halictus,ligatus,CA,F,23ii2021,,,,,,,,
2124,Bombus,rufocinctus,SL,F,23ii2021,,,,,,,,
2125,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2126,Hoplitis,pilosifrons,CA,F,25viii2021,,,,,,,,
2127,Lasioglossum,,,,,,,,,,,,
2128,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2129,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2130,Andrena,spiraeana,JF,f,xi2021,,,,,,,,
2131,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2132,Lasioglossum,,,,,,,,,,,,
2133,Halictus,rubicundus,CA,F,23ii2021,,,,,,,,
2134,Lasioglossum,,,,,,,,,,,,
2135,Macropis,nuda,CA,,,,,,,,,,
2136,Lasioglossum,,,,,,,,,,,,
2137,Macropis,nuda,CA,,,,,,,,,,
2138,Lasioglossum,,,,,,,,,,,,
2139,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2140,Lasioglossum,,,,,,,,,,,,
2141,Lasioglossum,,,,,,,,,,,,
2142,Lasioglossum,,CA,F,23ii2021,,,,,,,,
2143,Lasioglossum,,,,,,,,,,,,
2144,Lasioglossum,,,,,,,,,,,,
2145,Lasioglossum,,,,,,,,,,,,
2146,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
2147,Lasioglossum,,,,,,,,,,,,
2148,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2149,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2150,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2151,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2152,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2153,Megachile,relativa,CA,F,9xii2021,,,,,,,,
2154,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2155,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2156,Bombus,vagans,SL,F,12ii2021,,,,,,,,
2157,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2158,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2159,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2160,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2161,Lasioglossum,,,,,,,,,,,,
2162,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2163,Andrena,integra,JF,F,xi2021,,,,,,,,
2164,Andrena,,,M,xi2021,,,,,,,,
2165,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2166,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2167,Andrena,carlini,JF,F,xi2021,,,,,,,,
2168,Lasioglossum,,,,,,,,,,,,
2169,Ceratina,,,,,,,,,,,,
2170,Ceratina,,,,,,,,,,,,
2171,Lasioglossum,,,,,,,,,,,,
2172,Ceratina,,,,,,,,,,,,
2173,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2174,Bombus,vagans,SL,F,12ii2021,,,,,,,,
2175,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2176,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2177,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2178,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2179,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2180,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2181,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2182,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2183,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2184,Apis,mellifera,CA,F,23ii2021,,,,,,,,
2185,Andrena,integra,JF,F,xi2021,,,,,,,,
2186,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2187,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2188,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2189,Andrena,cressonii,JF,F,xi2021,,,,,,,,
2190,Andrena,integra,JF,F,xi2021,,,,,,,,
2191,Andrena,integra,JF,F,xi2021,,,,,,,,
2192,Andrena,integra,JF,F,xi2021,,,,,,,,
2193,Andrena,integra,JF,F,xi2021,,,,,,,,
2194,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2195,Lasioglossum,,,,,,,,,,,,
2196,Lasioglossum,,,,,,,,,,,,
2197,Ceratina,,,,,,,,,,,,
2198,Ceratina,,,,,,,,,,,,
2199,Augochlora,pura,CA,F,23i2021,,,,,,,,
2200,Osmia,pumila,CA + JF,F,25viii2021,,,,,,,,
2201,Lasioglossum,,,,,,,,,,,,
2202,Ceratina,,,,,,,,,,,,
2203,Augochlora,pura,CA,F,23i2021,,,,,,,,
2204,Andrena,wheeleri,JF,F,xi2021,,,,,,,,
2205,Andrena,carlini,JF,F,xi2021,,,,,,,,
2206,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
2207,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
2208,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
2209,Augochlorella,aurata,CA,F,23i2021,,,,,,,,
2210,Andrena,carlini,JF,F,xi2021,,,,,,,,
2211,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2212,Andrena,integra,JF,F,xi2021,,,,,,,,
2213,Andrena,imitatrix,JF,F,xi2021,,,,,,,,
2214,Andrena,barbilabris,JF,F,xii2021,,,,,,,,
2215,Andrena,integra,JF,F,xi2021,,,,,,,,
2216,Andrena,integra,JF,F,xi2021,,,,,,,,
2217,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2218,Andrena,integra,JF,F,xi2021,,,,,,,,
2219,Andrena,integra,JF,F,xi2021,,,,,,,,
2220,Andrena,integra,JF,F,xi2021,,,,,,,,
2221,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2222,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2223,Andrena,wilkella,JF,F,xi2021,,,,,,,,
2224,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2225,Andrena,carlini,JF,F,xi2021,,,,,,,,
2226,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2227,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2228,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2229,Lasioglossum,coriaceum,CA,F,23ii2021,,,,,,,,
2230,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
2231,Andrena,carlini,JF,F,xi2021,,,,,,,,
2232,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
2233,Lasioglossum,,,,,,,,,,,,
2234,Lasioglossum,,,,,,,,,,,,
2235,Augochlorella,aurata,CA,F,23ii2021,,,,,,,,
2236,Lasioglossum,,,,,,,,,,,,
2237,Lasioglossum,,,,,,,,,,,,
2238,Lasioglossum,,,,,,,,,,,,
2239,Lasioglossum,,,,,,,,,,,,
2240,Lasioglossum,,,,,,,,,,,,
2241,Lasioglossum,,,,,,,,,,,,
2242,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2243,Lasioglossum,,,,,,,,,,,,
2244,Lasioglossum,,,,,,,,,,,,
2245,Lasioglossum,,,,,,,,,,,,
2246,Lasioglossum,,,,,,,,,,,,
2247,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2248,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
2249,Lasioglossum,,,,,,,,,,,,
2250,Lasioglossum,,,,,,,,,,,,
2251,Bombus,terricola,SL,F,12ii2021,,,,,,,,
2252,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2253,Megachile,mendica,CA,F,9xii2021,,,,,,,,
2254,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2255,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2256,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2257,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2258,Ceratina,,,,,,,,,,,,
2259,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2260,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2261,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2262,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2263,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2264,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2265,Bombus,rufocinctus,SL,F,12ii2021,,,,,,,,
2266,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2267,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2268,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2269,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
2270,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
2271,Ceratina,,,,,,,,,,,,
2272,Ceratina,,,,,,,,,,,,
2273,Ceratina,,,,,,,,,,,,
2274,Lasioglossum,,,,,,,,,,,,
2275,Lasioglossum,,,,,,,,,,,,
2276,Lasioglossum,,,,,,,,,,,,
2277,Lasioglossum,,,,,,,,,,,,
2278,Ceratina,,,,,,,,,,,,
2279,Ceratina,,,,,,,,,,,,
2280,Ceratina,,,,,,,,,,,,
2281,Ceratina,,,,,,,,,,,,
2282,Ceratina,,,,,,,,,,,,
2283,Ceratina,,,,,,,,,,,,
2284,Lasioglossum,,,,,,,,,,,,
2285,Calliopsis,andreniformis,CA + SL,F,10ii2021,,,,,,,,
2286,Lasioglossum,,,,,,,,,,,,
2287,Lasioglossum,,,,,,,,,,,,
2288,Lasioglossum,,,,,,,,,,,,
2289,Lasioglossum,,,,,,,,,,,,
2290,Ceratina,,,,,,,,,,,,
2291,Lasioglossum,,,,,,,,,,,,
2292,Ceratina,,,,,,,,,,,,
2293,Ceratina,,,,,,,,,,,,
2294,Lasioglossum,,,,,,,,,,,,
2295,Ceratina,,,M,,,,,,,,,
2296,Ceratina,,,,,,,,,,,,
2297,Ceratina,,,,,,,,,,,,
2298,Ceratina,,,,,,,,,,,,
2299,Ceratina,,,,,,,,,,,,
2300,Ceratina,,,M,,,,,,,,,
2301,Augochlora,pura,CA,F,23i2021,,,,,,,,
2302,Ceratina,,,,,,,,,,,,
2303,Osmia,pumila,CA + JF,F,25viii2021,,,,,,,,
2304,Hoplitis,producta,CA,M,25viii2021,,,,,,,,
2305,Ceratina,,,,,,,,,,,,
2306,Ceratina,,,,,,,,,,,,
2307,Lasioglossum,,,,,,,,,,,,
2308,Ceratina,,,,,,,,,,,,
2309,Ceratina,,,,,,,,,,,,
2310,Ceratina,,,,,,,,,,,,
2311,Ceratina,,,,,,,,,,,,
2312,Andrena,nasonii,JF,F,xi2021,,,,,,,,
2313,Osmia,pumila,CA + JF,F,25viii2021,,,,,,,,
2314,Hylaeus,,,,,,,,,,,,
2315,Ceratina,,,,,,,,,,,,
2316,Ceratina,,,,,,,,,,,,
2317,Lasioglossum,,,,,,,,,,,,
2318,Lasioglossum,,,,,,,,,,,,
2319,Lasioglossum,,,,,,,,,,,,
2320,Andrena,perplexa,JF,F,xi2021,,,,,,,,
2321,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
2322,Andrena,perplexa,JF,F,xi2021,,,,,,,,
2323,Osmia,atriventris,CA + JF,F,25viii2021,,,,,,,,
2324,Andrena,nasonii,JF,F,xi2021,,,,,,,,
